customerID,churn_prob,segment
5914-DVBWJ,0.49644686543438526,Dormant
7698-YFGEZ,0.36886509142100826,Dormant
2533-QVMSK,0.07707317226487813,Loyal
9773-PEQBZ,0.5610288809854542,Dormant
8644-XLFBW,0.8108872645461263,At Risk
0650-BWOZN,0.5123331457730035,Dormant
8625-AZYZY,0.6871183728327217,At Risk
7785-RDVIG,0.13803009424902654,Loyal
9602-WCXPI,0.030342595070512925,Loyal
2903-YYTBW,0.5461518012840483,Dormant
3620-MWJNE,0.210189211680627,Dormant
8573-JGCZW,0.05416995609739716,Loyal
6837-HAEVO,0.1613043677463323,Loyal
6701-YVNQG,0.017166251129088806,Loyal
9306-CPCBC,0.6984964983920109,At Risk
4304-XUMGI,0.03759301064765885,Loyal
9504-YAZWB,0.02177822815747431,Loyal
8819-ZBYNA,0.13765070844541447,Loyal
6174-NRBTZ,0.07148072296785839,Loyal
9481-IEBZY,0.16009708793093405,Loyal
1833-VGRUM,0.8413945592058147,At Risk
6137-NICCO,0.7854374410976914,At Risk
9065-ZCPQX,0.017598857173197584,Loyal
6402-EJMWF,0.42325728575564303,Dormant
3620-EHIMZ,0.017648262599677368,Loyal
6870-ECSHE,0.04023233798348367,Loyal
8747-UDCOI,0.016015469501432303,Loyal
8374-XGEJJ,0.6021092747030331,At Risk
2656-TABEH,0.8336752621343703,At Risk
6946-LMSQS,0.12602814892047526,Loyal
4626-OZDTJ,0.06589481782478335,Loyal
9169-BSVIN,0.23659324152941744,Dormant
2325-ZUSFD,0.0500439221306053,Loyal
8194-PEEBY,0.03653430032548498,Loyal
6872-HXFNF,0.038474183849110534,Loyal
3932-CMDTD,0.48108354999734354,Dormant
7714-YXSMB,0.4336923865898611,Dormant
8387-UGUSU,0.09886294619353617,Loyal
1080-BWSYE,0.013653662077570338,Loyal
4039-HEUNW,0.547302535711062,Dormant
1194-HVAIF,0.38017181131484407,Dormant
0812-WUPTB,0.7669816346736478,At Risk
3594-UVONA,0.060820262186298796,Loyal
0004-TLHLJ,0.7868440445941568,At Risk
1767-TGTKO,0.3630549623498887,Dormant
8439-LTUGF,0.1065198105374741,Loyal
8805-JNRAZ,0.5313210900659442,Dormant
5089-IFSDP,0.1970402830161279,Loyal
6418-HNFED,0.030791969473105228,Loyal
0206-OYVOC,0.019035931416928328,Loyal
7291-CDTMJ,0.4351045570740373,Dormant
7128-GGCNO,0.16719087454990816,Loyal
0237-YFUTL,0.343317570972053,Dormant
7691-KGKGP,0.08897141705639797,Loyal
6710-HSJRD,0.3631936540106799,Dormant
3675-EQOZA,0.13244690315594468,Loyal
0840-DCNZE,0.05768555092579328,Loyal
1732-FEKLD,0.19800278832996784,Loyal
9862-KJTYK,0.22979582680068486,Dormant
0479-HMSWA,0.19054713774717105,Loyal
5854-KSRBJ,0.01676185157032249,Loyal
0365-BZUWY,0.6504853873758237,At Risk
4817-VYYWS,0.5954126764175687,Dormant
5701-SVCWR,0.29255868422585607,Dormant
3129-AAQOU,0.021638179691081668,Loyal
4922-CVPDX,0.047276397493867056,Loyal
1396-QWFBJ,0.3659253874282318,Dormant
1357-BIJKI,0.3727987914000352,Dormant
1099-BTKWT,0.1396834175877535,Loyal
5299-SJCZT,0.8523815860974235,At Risk
2018-PZKMU,0.5978927085699411,Dormant
7340-KEFQE,0.025294068467565812,Loyal
4570-QHXHL,0.36183076770126427,Dormant
2403-BCASL,0.39066718698046093,Dormant
7392-YYPYJ,0.5351647091583855,Dormant
2898-LSJGD,0.2409676552519311,Dormant
2223-GDSHL,0.0326142145174559,Loyal
7359-PTSXY,0.6215480925709371,At Risk
9470-RTWDV,0.09021265892370572,Loyal
2176-OSJUV,0.01523350055487778,Loyal
9348-YVOMK,0.4265731055870186,Dormant
8104-OSKWT,0.45983832653110696,Dormant
4521-YEEHE,0.4852730392570065,Dormant
4090-KPJIP,0.6984964983920109,At Risk
3786-WOVKF,0.07562066374559973,Loyal
4503-BDXBD,0.49500766167233623,Dormant
6086-ESGRL,0.8131822718226323,At Risk
2592-HODOV,0.048405573959066604,Loyal
3886-CERTZ,0.3667483834580031,Dormant
7995-ZHHNZ,0.06385290369235168,Loyal
3824-RHKVR,0.10701941608134213,Loyal
5816-SCGFC,0.3162341940264739,Dormant
5989-AXPUC,0.09159081100580226,Loyal
4979-HPRFL,0.01627876174055484,Loyal
8590-OHDIW,0.03426186139532555,Loyal
8015-IHCGW,0.03509733374049017,Loyal
2332-TODQS,0.03921131183289804,Loyal
9278-VZKCD,0.3771439864041752,Dormant
8008-OTEZX,0.03426186139532555,Loyal
2773-OVBPK,0.10697909520850755,Loyal
5999-LCXAO,0.4280277114245121,Dormant
5206-XZZQI,0.2057522077936357,Dormant
4803-LBYPN,0.06535351194767636,Loyal
5759-RCVCB,0.5555730513391364,Dormant
6372-RFVNS,0.8347294510810506,At Risk
2139-FQHLM,0.28200682626392354,Dormant
8261-GWDBQ,0.05846415534551093,Loyal
1093-YSWCA,0.026587809069865288,Loyal
8938-UMKPI,0.6065208350752173,At Risk
0991-BRRFB,0.20270436972243486,Dormant
3882-IYOIJ,0.055036533854609306,Loyal
8749-TZYEC,0.011798885127397669,Loyal
1755-FZQEC,0.03426186139532555,Loyal
3115-JPJDD,0.06112532393673591,Loyal
5600-KTXFM,0.5389270225634202,Dormant
3871-IKPYH,0.7821976548782217,At Risk
6319-IEJWJ,0.5696022254372449,Dormant
9025-AOMKI,0.7530983775439658,At Risk
6339-TBELP,0.026838517073406228,Loyal
7964-YESJC,0.11296359124502672,Loyal
6173-GOLSU,0.2843090268414299,Dormant
5275-SQEIZ,0.855883124295539,At Risk
7716-YTYHG,0.11163751235225113,Loyal
9938-ZREHM,0.05451317997065889,Loyal
7950-XWOVN,0.22311990790252556,Dormant
4390-KYULV,0.1436332942692109,Loyal
4647-MUZON,0.4465298827171616,Dormant
9702-AIUJO,0.0766846494618082,Loyal
8849-PRIQJ,0.18086047052828952,Loyal
8851-RAGOV,0.08843549922283256,Loyal
1304-NECVQ,0.747444920705633,At Risk
5396-IZEPB,0.10503841192953517,Loyal
1729-VLAZJ,0.07854539765766172,Loyal
8285-ABVLB,0.01698987908232893,Loyal
0701-TJSEF,0.1192897907543611,Loyal
5712-VBOXD,0.1362342650362006,Loyal
6629-LADHQ,0.2664181979015667,Dormant
8945-GRKHX,0.8347294510810506,At Risk
1559-DTODC,0.21881582367608995,Dormant
4797-MIWUM,0.10813971348120914,Loyal
6959-UWKHF,0.717647962345626,At Risk
8720-RQSBJ,0.4770827310080966,Dormant
4537-CIBHB,0.050280746915821635,Loyal
3815-SLMEF,0.24547228351870648,Dormant
5154-VEKBL,0.14400174691858902,Loyal
4324-AHJKS,0.22559620393334465,Dormant
4355-CVPVS,0.0925029129488603,Loyal
4495-LHSSK,0.11111149556019005,Loyal
5655-JSMZM,0.5876216790602363,Dormant
5915-ANOEI,0.02244502024193949,Loyal
9861-PDSZP,0.05578097142576594,Loyal
4505-EXZHB,0.5619307944759706,Dormant
7225-CBZPL,0.6314818783588194,At Risk
6704-UTUKK,0.35954098202058715,Dormant
4587-VVTOX,0.8118857124099602,At Risk
2019-HDCZY,0.1228073856943616,Loyal
4652-NNHNY,0.5445890994015052,Dormant
8788-DOXSU,0.06422290217370044,Loyal
7404-JLKQG,0.4673477544121462,Dormant
7421-ZLUPA,0.3162090265063467,Dormant
8972-HJWNV,0.7647758373204531,At Risk
3274-NSDWE,0.01698987908232893,Loyal
2632-IVXVF,0.07328186467727217,Loyal
3692-JHONH,0.4175238294201337,Dormant
8915-NNTRC,0.0378159133257174,Loyal
5914-GXMDA,0.03316646749642189,Loyal
7463-IFMQU,0.011798885127397669,Loyal
2920-RNCEZ,0.7514666913468727,At Risk
2541-YGPKE,0.04366204676435934,Loyal
8515-OCTJS,0.02016252245973003,Loyal
5382-TEMLV,0.15522170802159324,Loyal
3441-CGZJH,0.057247097033549126,Loyal
9592-ERDKV,0.07363960117095622,Loyal
2860-RANUS,0.3893112436879558,Dormant
5261-QSHQM,0.6780095321200632,At Risk
4778-IZARL,0.06325221030978655,Loyal
0432-CAJZV,0.7360920218725634,At Risk
7008-LZVOZ,0.01680622306756947,Loyal
8868-WOZGU,0.6236966495219631,At Risk
1200-TUZHR,0.6273157811962659,At Risk
9365-CSLBQ,0.012003734003759528,Loyal
1334-FJSVR,0.8713125980621422,At Risk
5884-FBCTL,0.011798885127397669,Loyal
7130-CTCUS,0.1598921801722803,Loyal
6242-FEGFD,0.04595817971373193,Loyal
7625-XCQRH,0.6206920962414196,At Risk
6194-HBGQN,0.057531715743615076,Loyal
7634-WSWDB,0.41789766387375477,Dormant
6986-IXNDM,0.6481240170551121,At Risk
1731-TVIUK,0.5897573241795073,Dormant
2987-BJXIK,0.032123690630200374,Loyal
9769-TSBZE,0.03163690099060445,Loyal
0406-BPDVR,0.24686400452235757,Dormant
0618-XWMSS,0.2170721326569345,Dormant
1395-WSWXR,0.019247622879859594,Loyal
6023-GSSXW,0.03870161078944139,Loyal
6752-APNJL,0.1322572423674357,Loyal
5276-KQWHG,0.652601077264559,At Risk
0420-HLGXF,0.5570516024161298,Dormant
7446-KQISO,0.15660343636823634,Loyal
9823-EALYC,0.017118509360937582,Loyal
0582-AVCLN,0.018030295939314496,Loyal
5803-NQJZO,0.015303017338781762,Loyal
2565-JSLRY,0.41626224254904215,Dormant
2607-DHDAK,0.011670676160370397,Loyal
1073-XXCZD,0.01627876174055484,Loyal
0743-HRVFF,0.157623158130771,Loyal
4006-HKYHO,0.01984782798734162,Loyal
3727-JEZTU,0.24117246157240482,Dormant
8143-ETQTI,0.019040033977885257,Loyal
6689-KXGBO,0.683314871055636,At Risk
9667-TKTVZ,0.383113604948005,Dormant
3657-COGMW,0.19698723731285323,Loyal
8570-KLJYJ,0.04888563342165414,Loyal
7754-IXRMC,0.5921606495866006,Dormant
9473-CBZOP,0.04809149382451614,Loyal
2969-WGHQO,0.0889315096124395,Loyal
6615-NGGZJ,0.7336644525632575,At Risk
4334-HOWRP,0.017725861808789538,Loyal
4255-DDUOU,0.41626224254904215,Dormant
5863-OOKCL,0.06779681856504945,Loyal
1686-STUHN,0.034719551720620336,Loyal
1329-VHWNP,0.33676063845508286,Dormant
2984-MIIZL,0.6710007068959608,At Risk
0266-GMEAO,0.02593038288575971,Loyal
5590-YRFJT,0.48965025724639966,Dormant
5574-NXZIU,0.05956163387972408,Loyal
0019-GFNTW,0.019652308963550316,Loyal
4256-ZWTZI,0.33328614341854124,Dormant
8309-PPCED,0.03847481134608292,Loyal
4098-NAUKP,0.37779687489005415,Dormant
5196-WPYOW,0.0362156393716821,Loyal
4608-LCIMN,0.18662093276383668,Loyal
1485-YDHMM,0.2169115794642176,Dormant
4054-CUMIA,0.08875032048910558,Loyal
0603-TPMIB,0.01543644033952649,Loyal
2525-GVKQU,0.015239251479541534,Loyal
8161-QYMTT,0.797773222973241,At Risk
9581-GVBXT,0.053928065219112246,Loyal
5862-BRIXZ,0.030576705114279554,Loyal
5404-GGUKR,0.48460178740339716,Dormant
3308-JSGML,0.023460710818381626,Loyal
2126-GSEGL,0.03623879354698291,Loyal
3677-TNKIO,0.44417898975943,Dormant
0440-QEXBZ,0.1724157120900239,Loyal
2434-EEVDB,0.06492604538754836,Loyal
6762-QVYJO,0.02324881292170054,Loyal
6199-IWKGC,0.19713699536406024,Loyal
2675-DHUTR,0.40102021741171334,Dormant
8152-VETUR,0.04986162289068048,Loyal
9667-EQRXU,0.4460899708700721,Dormant
7446-YPODE,0.14032301964425423,Loyal
9522-BNTHX,0.40264667559021905,Dormant
4676-WLUHT,0.049222495857497904,Loyal
3329-WDIOK,0.6823314637177438,At Risk
7980-MHFLQ,0.011639702926678883,Loyal
2873-ZLIWT,0.399577462421199,Dormant
3415-TAILE,0.43954542908314587,Dormant
0757-WCUUZ,0.03563625796114041,Loyal
1629-DQQVB,0.1379748457920216,Loyal
1915-IOFGU,0.7695752942609412,At Risk
3045-XETSH,0.7579716443326721,At Risk
0374-AACSZ,0.33479289441056603,Dormant
7239-HZZCX,0.34719686204094846,Dormant
4872-VXRIL,0.036427486450173754,Loyal
9140-CZQZZ,0.026173179041974207,Loyal
3423-HHXAO,0.04727595246168827,Loyal
9938-TKDGL,0.06038127744052055,Loyal
0531-ZZJWQ,0.3295230487657163,Dormant
6537-QLGEX,0.35539204611534825,Dormant
2688-BHGOG,0.6672761934701179,At Risk
7683-CBDKJ,0.23862392744920735,Dormant
0946-CLJTI,0.4582916379109399,Dormant
3160-TYXLT,0.1992493372623809,Loyal
1325-USMEC,0.05852303522992128,Loyal
0916-QOFDP,0.6843483049030956,At Risk
0628-CNQRM,0.045931057041532865,Loyal
5606-AMZBO,0.4409865648151459,Dormant
6199-IPCAO,0.018030295939314496,Loyal
7665-TOALD,0.8221329632907244,At Risk
0112-QWPNC,0.14937506464920755,Loyal
0324-BRPCJ,0.5124004431783731,Dormant
2777-PHDEI,0.8347294510810506,At Risk
5640-CAXOA,0.0742259424026711,Loyal
2235-EZAIK,0.017598857173197584,Loyal
3847-BAERP,0.10521878601280894,Loyal
1196-AMORA,0.6714739849785434,At Risk
4282-YMKNA,0.6229199057272837,At Risk
1453-RZFON,0.30793184130752443,Dormant
8263-OKETD,0.13170219032779862,Loyal
0670-KDOMA,0.3540213517360742,Dormant
2476-YGEFM,0.2979622163054621,Dormant
8687-BAFGU,0.5358500500619092,Dormant
0641-EVBOJ,0.4007911682545767,Dormant
0829-XXPLX,0.3078849277457164,Dormant
9974-JFBHQ,0.20557729588717097,Dormant
5356-RHIPP,0.5320769876740346,Dormant
6624-JDRDS,0.1870304871845894,Loyal
0608-JDVEC,0.018369323398232485,Loyal
9780-FKVVF,0.21260078991720993,Dormant
1919-RTPQD,0.36061766891620367,Dormant
5214-NLTIT,0.040026484188385905,Loyal
3345-PBBFH,0.2642293778686659,Dormant
5055-BRMNE,0.10454216328946014,Loyal
9189-JWSHV,0.5730423038917214,Dormant
2190-PHBHR,0.04563758943618726,Loyal
2650-GYRYL,0.03325279617923415,Loyal
0746-JTRFU,0.6591887692041156,At Risk
5208-FVQKB,0.02096041515730186,Loyal
7184-LRUUR,0.07522827310613134,Loyal
6627-CFOSN,0.27488295174823957,Dormant
3982-JGSFD,0.03435093996763873,Loyal
1574-DYCWE,0.017648262599677368,Loyal
7247-XOZPB,0.046617552357103645,Loyal
2466-FCCPT,0.03791893029796105,Loyal
6211-WWLTF,0.04768797102732793,Loyal
4826-TZEVA,0.2646201159976016,Dormant
6016-NXBNJ,0.021747266413734544,Loyal
9138-EFSMO,0.08523545859992204,Loyal
0576-WNXXC,0.5771879874945157,Dormant
4632-XJMEX,0.03789849339893116,Loyal
8910-LEDAG,0.22732171402548365,Dormant
3452-GWUIN,0.594284573138964,Dormant
2716-GFZOR,0.21224998945316756,Dormant
3724-UCSHY,0.10375338000152204,Loyal
8626-XHBIE,0.015886354449777065,Loyal
4628-CTTLA,0.5303856721068364,Dormant
3192-LNKRK,0.3788633227963165,Dormant
4439-YRNVD,0.24433945942799928,Dormant
2876-VBBBL,0.3540213517360742,Dormant
6834-NXDCA,0.6124598178835359,At Risk
2208-UGTGR,0.3709827713750257,Dormant
3005-TYFRD,0.3675844442092968,Dormant
8670-MEFCP,0.031519377846083996,Loyal
3079-BCHLN,0.034719551720620336,Loyal
7777-UNYHB,0.1065198105374741,Loyal
5597-GLBUC,0.8721035218653918,At Risk
7278-CKDNC,0.4235900411123417,Dormant
2748-MYRVK,0.1325338434479605,Loyal
8450-UYIBU,0.3464501051781902,Dormant
2969-VAPYH,0.03669843762522046,Loyal
4822-YCXMX,0.4860675862793034,Dormant
7181-OQCUT,0.4055747427257165,Dormant
8474-UMLNT,0.11088090117366745,Loyal
9821-POOTN,0.472174364809797,Dormant
3836-FZSDJ,0.012167833329246805,Loyal
9142-XMYJH,0.06619807283588096,Loyal
6559-ILWKJ,0.09375914938847817,Loyal
0187-QSXOE,0.7608604314274205,At Risk
7733-UDMTP,0.3483978024357831,Dormant
2649-HWLYB,0.02324663290759241,Loyal
5214-CHIWJ,0.03316646749642189,Loyal
4229-CZMLL,0.6680889571197046,At Risk
6904-JLBGY,0.02593038288575971,Loyal
2465-BLLEU,0.4783808263637537,Dormant
1685-VAYJF,0.20287822809033287,Dormant
8874-EJNSR,0.015723017530632297,Loyal
6917-YACBP,0.25096455078799407,Dormant
5049-MUBWG,0.04773003376747263,Loyal
4223-WOZCM,0.4712600664162413,Dormant
0769-MURVM,0.017113372529337437,Loyal
9253-VIFJQ,0.04540907980499008,Loyal
7030-FZTFM,0.03501925220408667,Loyal
9741-YLNTD,0.633548315169101,At Risk
5917-RYRMG,0.03361003415970838,Loyal
5120-ZBLAI,0.07726291347062109,Loyal
1194-BHJYC,0.02021895630750078,Loyal
3663-MITLP,0.7336644525632575,At Risk
0906-QVPMS,0.02436079248659566,Loyal
9025-ZRPVR,0.23380524349770535,Dormant
1905-OEILC,0.3322996625865743,Dormant
7858-GTZSP,0.7268465376540054,At Risk
3285-UCQVC,0.2245413382225527,Dormant
6248-BSHKG,0.024092863630925058,Loyal
4685-TFLLS,0.054739185312435185,Loyal
3470-BTGQO,0.14937501662226002,Loyal
1209-VFFOC,0.02511852335041563,Loyal
8224-DWCKX,0.4947840218398151,Dormant
5482-PLVPE,0.5741314450243006,Dormant
4553-DVPZG,0.3761157466542921,Dormant
4902-OHLSK,0.5019652807709618,Dormant
6917-IAYHD,0.45013497900023014,Dormant
0495-ZBNGW,0.7726378524191546,At Risk
8620-RJPZN,0.3083028221647626,Dormant
7572-KPVKK,0.14348955538992444,Loyal
2642-MAWLJ,0.018275258582866688,Loyal
2357-COQEK,0.4962821595294858,Dormant
7103-ZGVNT,0.06790398655712093,Loyal
3737-GCSPV,0.6589782058971335,At Risk
2027-WKXMW,0.3631936540106799,Dormant
7137-NAXML,0.037021183534056944,Loyal
2428-ZMCTB,0.10345957645664682,Loyal
2961-VNFKL,0.012035664127568428,Loyal
1768-HNVGJ,0.13159388556787147,Loyal
6963-KQYQB,0.01676185157032249,Loyal
5934-RMPOV,0.5551420149832458,Dormant
1207-BLKSA,0.018138292864485768,Loyal
4088-YLDSU,0.3478247764688171,Dormant
8316-BBQAY,0.0231846437437466,Loyal
1166-PQLGG,0.011798885127397669,Loyal
3146-JTQHR,0.050941139423618366,Loyal
4291-YZODP,0.049310672471180414,Loyal
4395-PZMSN,0.7608604314274205,At Risk
6427-FEFIG,0.03493323705208403,Loyal
0017-IUDMW,0.02593038288575971,Loyal
8706-HRADD,0.1303669713249535,Loyal
9955-QOPOY,0.06209847221630058,Loyal
4385-ZKVNW,0.13562808324214348,Loyal
5446-DKWYW,0.09840838297905626,Loyal
2034-CGRHZ,0.6156984215340117,At Risk
5797-APWZC,0.8531516044864323,At Risk
3683-QKIUE,0.25343272091635316,Dormant
4228-ZGYUW,0.7841788079159215,At Risk
9031-ZVQPT,0.08041494581468976,Loyal
2990-IAJSV,0.01673551487989855,Loyal
8107-KNCIM,0.5723163015730055,Dormant
9027-YFHQJ,0.10813971348120914,Loyal
5176-LDKUH,0.12931349318273452,Loyal
4644-OBGFZ,0.02790032015613896,Loyal
7926-IJOOU,0.18105775369381685,Loyal
6480-YAGIY,0.21631739047387377,Dormant
4029-HPFVY,0.5641355013206909,Dormant
7602-DBTOU,0.012003734003759528,Loyal
5345-BMKWB,0.10375338000152204,Loyal
3519-ZKXGG,0.7204239049335701,At Risk
5457-COLHT,0.02374767320596647,Loyal
6416-TVAIH,0.8221329632907244,At Risk
5451-YHYPW,0.02593038288575971,Loyal
5108-ADXWO,0.4754175098315543,Dormant
7998-WNZEM,0.017040888092915884,Loyal
3066-RRJIO,0.7787546875476076,At Risk
4664-NJCMS,0.023529078485906522,Loyal
0307-BCOPK,0.03684875100384425,Loyal
7629-WFGLW,0.10643617364619175,Loyal
2542-HYGIQ,0.2771333664249549,Dormant
6715-OFDBP,0.6146978135653333,At Risk
5016-LIPDW,0.034345545160034185,Loyal
6481-LXPWL,0.08404909563425003,Loyal
1567-DSCIC,0.7579716443326721,At Risk
2150-UWTFY,0.11915714655450181,Loyal
6124-ACRHJ,0.34719686204094846,Dormant
9362-MWODR,0.10194816621759648,Loyal
9975-GPKZU,0.019504594199193596,Loyal
9625-RZFUK,0.013469797623710998,Loyal
5153-LXKDT,0.11149493447347325,Loyal
5161-UBZXI,0.1106917893539979,Loyal
1020-JPQOW,0.19296170072850657,Loyal
7919-ZODZZ,0.12190224037101605,Loyal
0565-JUPYD,0.11961560543309502,Loyal
6867-ACCZI,0.027127724538766225,Loyal
5939-XAIXZ,0.18796434235148807,Loyal
9054-FOWNV,0.5497913330023135,Dormant
2683-BPJSO,0.4202190863721432,Dormant
2157-MXBJS,0.1313410700238781,Loyal
8207-VVMYB,0.01680622306756947,Loyal
9732-EQMWY,0.47821756680683053,Dormant
9360-AHGNL,0.2428349717808877,Dormant
1087-UDSIH,0.21265413098334876,Dormant
5269-NRGDP,0.10392777081696904,Loyal
6195-MELTI,0.05383787860710094,Loyal
5485-WUYWF,0.37424710649482223,Dormant
2121-JAFOM,0.02593038288575971,Loyal
8818-DOPVL,0.5847860586201391,Dormant
2632-UCGVD,0.3138867574932482,Dormant
5445-PZWGX,0.10380051548745556,Loyal
1227-UDMZR,0.01634226857117637,Loyal
5198-HQAEN,0.1455871629898991,Loyal
9170-CCKOU,0.3351928610523879,Dormant
2167-FQSTQ,0.021965227099416257,Loyal
2819-GWENI,0.03316646749642189,Loyal
1043-YCUTE,0.01610266679228162,Loyal
3814-MLAXC,0.27985534896905856,Dormant
3572-UUHRS,0.023025611131749706,Loyal
2692-PFYTJ,0.32743045223185274,Dormant
1226-UDFZR,0.5244673619599556,Dormant
5955-EPOAZ,0.10682126905738336,Loyal
6821-JPCDC,0.20793234776366923,Dormant
8815-LMFLX,0.07489347551948189,Loyal
9135-HSWOC,0.013505574191823702,Loyal
8582-KRHPJ,0.16394516381106453,Loyal
5811-IWXYM,0.1837730058967743,Loyal
7044-YAACC,0.6487580540013785,At Risk
8189-XRIKE,0.42817211059844457,Dormant
1506-YJTYT,0.03612590132322256,Loyal
4123-DVHPH,0.558183537555585,Dormant
6425-YQLLO,0.20680174342816615,Dormant
5442-UTCVD,0.7181106047373708,At Risk
2228-BZDEE,0.02177822815747431,Loyal
7734-DBOAI,0.5903223024979402,Dormant
2789-CZANW,0.05956163387972408,Loyal
2091-RFFBA,0.5466978841782633,Dormant
2114-MGINA,0.7032606602521668,At Risk
7596-LDUXP,0.117741199338808,Loyal
3740-RLMVT,0.03798478922664559,Loyal
4489-SNOJF,0.11137292645198636,Loyal
2192-OZITF,0.021870141257394875,Loyal
5651-CPDND,0.2236239676377956,Dormant
2186-QZEYA,0.1194276394269429,Loyal
1131-ALZWV,0.037021183534056944,Loyal
7729-XBTWX,0.01658061889531628,Loyal
9134-WYRVP,0.07707775056750904,Loyal
3284-SVCRO,0.02040857271341727,Loyal
9732-OUYRN,0.023025611131749706,Loyal
0559-CKHUS,0.01725598754874247,Loyal
2931-SVLTV,0.37726962239729467,Dormant
6899-PPEEA,0.547302535711062,Dormant
7504-UWHNB,0.28840547053400944,Dormant
2582-FFFZR,0.49100347528457744,Dormant
8908-NMQTX,0.017725861808789538,Loyal
2187-LZGPL,0.4759262694452214,Dormant
1431-AIDJQ,0.0386235446640175,Loyal
6288-LBEAR,0.22805344736441469,Dormant
4597-NUCQV,0.7121826275471719,At Risk
9019-QVLZD,0.8347294510810506,At Risk
8413-YNHNV,0.021349107453578153,Loyal
5808-TOTXO,0.05049562156152315,Loyal
4369-NYSCF,0.06311703762775266,Loyal
6333-YDVLT,0.1455323628986931,Loyal
5324-KTGCG,0.022858059827260448,Loyal
5599-HVLTW,0.5877179632116335,Dormant
7394-LWLYN,0.652601077264559,At Risk
3707-LRWZD,0.17863348412407448,Loyal
6873-UDNLD,0.179779634796199,Loyal
2700-LUEVA,0.21338739427783235,Dormant
1455-ESIQH,0.8721035218653918,At Risk
0958-YHXGP,0.5167519566440253,Dormant
1101-SSWAG,0.33961954643784364,Dormant
2979-SXESE,0.45030854182737545,Dormant
4013-TLDHQ,0.53146660469903,Dormant
5743-KHMNA,0.012167833329246805,Loyal
4194-FJARJ,0.027651419230256137,Loyal
5325-UWTWJ,0.1858015362154367,Loyal
3969-GYXEL,0.41004957746137016,Dormant
9208-OLGAQ,0.5990270555023809,Dormant
3244-CQPHU,0.08803327756029186,Loyal
2674-MLXMN,0.26811992891748915,Dormant
9708-HPXWZ,0.37671088487796744,Dormant
6992-TKNYO,0.058720965359869946,Loyal
4468-YDOVK,0.33694414381589854,Dormant
3754-DXMRT,0.5718221318743844,Dormant
5792-JALQC,0.032395329209607,Loyal
7130-VTEWQ,0.6280354945744578,At Risk
2200-DSAAL,0.07242431414693594,Loyal
4302-ZYFEL,0.02998062317174594,Loyal
9351-LZYGF,0.09153043473832594,Loyal
4366-CTOUZ,0.07776848716061613,Loyal
6121-VZNQB,0.24919572331971768,Dormant
7903-CMPEY,0.7826653915809868,At Risk
1518-OMDIK,0.1695029976967691,Loyal
6671-NGWON,0.10375338000152204,Loyal
0595-ITUDF,0.2414065626600852,Dormant
6996-KNSML,0.8413945592058147,At Risk
1955-IBMMB,0.015477358475288352,Loyal
0096-BXERS,0.357360868787778,Dormant
3806-YAZOV,0.10313316001868157,Loyal
7998-ZLXWN,0.11460305263482384,Loyal
6253-WRFHY,0.16853971896941095,Loyal
9133-AYJZG,0.4688797149981184,Dormant
2675-OTVVJ,0.32756850557777833,Dormant
8680-CGLTP,0.04736868566527928,Loyal
8430-TWCBX,0.031883133534141794,Loyal
5018-GWURO,0.25137879552645903,Dormant
6741-QRLUP,0.019792778564972,Loyal
4737-HOBAX,0.023621657668884303,Loyal
0537-QYZZN,0.31433301947889797,Dormant
3340-QBBFM,0.05096375825256768,Loyal
1704-NRWYE,0.6672761934701179,At Risk
2592-SEIFQ,0.6533381948148834,At Risk
8200-KLNYW,0.05748945473476797,Loyal
3372-CDXFJ,0.0558873767703155,Loyal
4781-ZXYGU,0.5260932335332241,Dormant
7632-YUTXB,0.03653430032548498,Loyal
2718-YSKCS,0.012035664127568428,Loyal
9896-UYMIE,0.15316025767565616,Loyal
0853-NWIFK,0.2138989699319826,Dormant
8212-CRQXP,0.3360658141840373,Dormant
6980-CDGFC,0.02998062317174594,Loyal
7691-XVTZH,0.05534555153635858,Loyal
7481-ATQQS,0.3522131003272788,Dormant
2277-VWCNI,0.3957466143755562,Dormant
1088-CNNKB,0.03777395492138657,Loyal
8642-GVWRF,0.6586716385323496,At Risk
1930-BZLHI,0.0383109164915982,Loyal
3400-ESFUW,0.021823032108033328,Loyal
5868-YTYKS,0.3540213517360742,Dormant
3525-DVKFN,0.01721297669124765,Loyal
1482-OXZSY,0.3534266776608636,Dormant
0377-JBKKT,0.0918223560714556,Loyal
5778-BVOFB,0.1870314728630579,Loyal
3373-YZZYM,0.1259872814198886,Loyal
2057-ZBLPD,0.5497913330023135,Dormant
0228-MAUWC,0.1982321418565559,Loyal
5502-RLUYV,0.513249769747953,Dormant
0023-HGHWL,0.7338289407074744,At Risk
7663-YJHSN,0.03559259326853457,Loyal
4915-BFSXL,0.02797481109813213,Loyal
3086-RUCRN,0.22019277027588283,Dormant
5215-LNLDJ,0.3963661744679187,Dormant
7576-JMYWV,0.399580087027333,Dormant
9039-RBEEE,0.11034762274051804,Loyal
0257-KXZGU,0.13244643926981534,Loyal
1307-ATKGB,0.520501925369171,Dormant
8417-FMLZI,0.7148876550335055,At Risk
3714-XPXBW,0.11437914391770514,Loyal
1850-AKQEP,0.10375338000152204,Loyal
2824-DXNKN,0.019888104805538417,Loyal
5227-JSCFE,0.018810338840220642,Loyal
0848-ZGQIJ,0.58568883682478,Dormant
